"protein"	"is_antigenic"	"similarity_cluster"	"in_antigenic_cluster"	"selfSimilarity_cluster"	"in_selfAntigenic_cluster"
"NP_302472.1"	0	1133	0	941	0
"NP_302473.1"	0	1134	0	942	0
"NP_302474.1"	0	30972	0	1243	0
"NP_302475.1"	0	30973	0	1244	0
"NP_302476.1"	0	1135	0	943	0
"NP_302477.1"	0	1136	0	944	0
"NP_302478.1"	0	1137	0	945	0
"NP_302479.1"	0	1138	0	946	0
"NP_302480.2"	0	1139	0	947	0
"NP_302481.1"	0	30974	0	1245	0
"NP_302482.1"	0	1140	0	948	0
"NP_302483.1"	0	1141	0	949	0
"NP_302484.1"	0	1142	0	950	0
"NP_302485.1"	0	30975	0	1246	0
"NP_302486.1"	0	30976	0	1247	0
"NP_302487.1"	0	30977	0	1248	0
"NP_302488.1"	0	30978	0	1249	0
"NP_302489.1"	0	1143	0	951	0
"NP_302490.1"	0	1144	0	952	0
"NP_302491.1"	0	1145	0	953	0
"NP_302492.1"	0	1146	0	954	0
"NP_302493.1"	0	1147	0	955	0
"NP_302494.1"	0	1148	0	956	0
"NP_302495.1"	0	30979	0	1250	0
"NP_302496.1"	0	1149	0	957	0
"NP_302497.1"	0	1150	0	958	0
"NP_302498.1"	0	1151	0	959	0
"NP_302499.1"	0	1152	0	960	0
"NP_302500.1"	0	1153	0	961	0
"NP_302501.1"	0	1154	0	962	0
"NP_302502.1"	0	1155	0	963	0
"NP_302503.1"	0	1156	0	964	0
"NP_302504.1"	0	1157	0	965	0
"NP_302505.1"	0	1158	0	966	0
"NP_302506.1"	0	30981	0	1252	0
"NP_302507.1"	0	1159	0	967	0
"NP_302508.1"	0	1160	0	968	0
"NP_302509.1"	0	1161	0	969	0
"NP_302510.1"	0	1162	0	970	0
"NP_302511.1"	0	1163	0	971	0
"NP_302512.2"	0	1164	0	972	0
"NP_302513.1"	0	1165	0	973	0
"NP_302514.1"	0	1166	0	974	0
"NP_302515.1"	0	1167	0	975	0
"NP_302516.1"	0	1168	0	976	0
"NP_302517.1"	0	1169	0	977	0
"NP_302518.1"	0	1170	0	978	0
"NP_302519.1"	0	1171	0	979	0
"NP_302520.1"	0	1172	0	980	0
"NP_302521.1"	0	1173	0	981	0
"NP_302522.1"	0	1174	0	982	0
"NP_302523.1"	0	30982	0	1253	0
"NP_302524.1"	0	30983	0	1254	0
"NP_302525.1"	0	30984	0	1255	0
"NP_302526.1"	0	30985	0	1256	0
"NP_302527.1"	0	30986	0	1257	0
"NP_302528.1"	0	1175	0	983	0
"NP_302529.1"	0	1176	0	984	0
"NP_302530.1"	0	30987	0	1258	0
"NP_302531.1"	0	1177	0	985	0
"NP_302532.1"	0	1178	0	986	0
"NP_302533.1"	0	1179	0	987	0
"NP_302534.1"	0	1180	0	988	0
"NP_302535.1"	0	1181	0	989	0
"NP_302536.1"	0	1181	0	989	0
"NP_302537.1"	0	1182	0	990	0
"NP_302538.1"	0	30988	0	1259	0
"NP_302539.1"	0	30989	0	1260	0
"NP_302540.1"	0	1183	0	991	0
"NP_302541.1"	0	1184	0	992	0
"NP_302542.1"	0	30990	0	1261	0
"NP_302543.1"	0	30991	0	1262	0
"NP_302544.1"	0	1185	0	993	0
"NP_302545.1"	0	30992	0	1263	0
"NP_302546.1"	0	30993	0	1264	0
"NP_302547.1"	0	1186	0	994	0
"NP_302548.1"	0	30994	0	1265	0
"NP_302549.1"	0	1187	0	995	0
"NP_302550.1"	0	1188	0	996	0
"NP_302551.1"	0	30995	0	1266	0
"NP_302552.1"	0	1189	0	997	0
"NP_302553.1"	0	1190	0	998	0
"NP_302554.1"	0	1191	0	999	0
"NP_302555.1"	0	1192	0	1000	0
"NP_302556.1"	0	1193	0	1001	0
"NP_302557.1"	0	30996	0	1267	0
"NP_302558.1"	0	1194	0	1002	0
"NP_302559.1"	0	1195	0	1003	0
"NP_302560.1"	0	1196	0	1004	0
"NP_302561.1"	0	1197	0	1005	0
"NP_302562.1"	0	1198	0	1006	0
"NP_302563.1"	0	1199	0	1007	0
"NP_302564.1"	0	1200	0	1008	0
"NP_302565.1"	0	1201	0	1009	0
"NP_302566.1"	0	1202	0	1010	0
"NP_302567.1"	0	1203	0	1011	0
"NP_302568.1"	0	1204	0	1012	0
"NP_302569.1"	0	1205	0	1013	0
"NP_302570.1"	0	1206	0	1014	0
"NP_302571.1"	0	1207	0	1015	0
"NP_302572.1"	0	1208	0	1016	0
"NP_302573.1"	0	30997	0	1268	0
"NP_302574.1"	0	1209	0	1017	0
"NP_302575.1"	0	1210	0	1018	0
"NP_302576.1"	0	1211	0	1019	0
"NP_302577.1"	0	30998	0	1269	0
"NP_302578.1"	0	1212	0	1020	0
"NP_302579.1"	0	1213	0	1021	0
"NP_302580.1"	0	1214	0	1022	0
"NP_302581.1"	0	1215	0	1023	0
"NP_302582.1"	0	1216	0	1024	0
"NP_302583.1"	0	31000	0	1271	0
"NP_302584.1"	0	1217	0	1025	0
"NP_302585.1"	0	1218	0	1026	0
"NP_302586.1"	0	1219	0	1027	0
"NP_302587.1"	0	1220	0	1028	0
"NP_302588.1"	0	31001	0	1272	0
"NP_302589.1"	0	1221	0	1029	0
"NP_302590.1"	0	31002	0	1273	0
"NP_302591.1"	0	1222	0	1030	0
"NP_302592.1"	0	1223	1	1031	0
"NP_302593.1"	0	1224	0	1032	0
"NP_302594.1"	0	1225	0	1033	0
"NP_302595.1"	0	1226	0	1034	0
"NP_302596.1"	0	1227	0	1035	0
"NP_302597.1"	0	31003	0	1274	0
"NP_302598.1"	0	1228	0	1036	0
"NP_302599.1"	0	31004	0	1275	0
"NP_302600.1"	0	1229	0	1037	0
"NP_302601.1"	0	1230	0	1038	0
"NP_302602.1"	0	1231	0	1039	0
"NP_302603.1"	0	31005	0	1276	0
"NP_302604.1"	0	31006	0	1277	0
"NP_302605.1"	0	1232	0	1040	0
"NP_302606.1"	0	1233	0	1041	0
"NP_302607.1"	0	1234	0	1042	0
"NP_302608.1"	0	1235	0	1043	0
"NP_302609.1"	0	31007	0	1278	0
"NP_302610.1"	0	1236	0	1044	0
"NP_302611.1"	0	1237	0	1045	0
"NP_302612.1"	0	31008	0	1279	0
"NP_302613.1"	1	1238	1	1046	1
"NP_302614.1"	0	31009	0	1280	0
"NP_302615.1"	0	31010	0	1281	0
"NP_302616.1"	0	1239	0	1047	0
"NP_302617.1"	0	1240	0	1048	0
"NP_302618.1"	0	1241	0	1049	0
"NP_302619.1"	0	1242	0	1050	0
"NP_302620.1"	0	1243	0	1051	0
"NP_302621.1"	0	1244	0	1052	0
"NP_302622.1"	0	31011	0	1282	0
"NP_302623.1"	0	31012	0	1283	0
"NP_302624.1"	0	1245	0	1053	0
"NP_302625.1"	0	1246	0	1054	0
"NP_302626.1"	0	31013	0	1284	0
"NP_302627.1"	0	1247	1	1055	0
"NP_302628.1"	0	31014	0	1285	0
"NP_302629.1"	0	1248	0	1056	0
"NP_302630.1"	0	31015	0	1286	0
"NP_302631.1"	0	1249	0	1057	0
"NP_302632.1"	0	1250	0	1058	0
"NP_302633.1"	0	1251	0	1059	0
"NP_302634.1"	0	1252	0	1060	0
"NP_302635.1"	0	1253	0	1061	0
"NP_302636.1"	0	31016	0	1287	0
"NP_302637.1"	0	1254	0	1062	0
"NP_302638.1"	0	31017	0	1288	0
"NP_302639.1"	0	1255	0	1063	0
"NP_302640.1"	0	1256	0	1064	0
"NP_302641.1"	0	1257	0	1065	0
"NP_302642.1"	0	1258	0	1066	0
"NP_302643.1"	0	31018	0	1289	0
"NP_302644.1"	0	1259	0	1067	0
"NP_302645.1"	0	31019	0	1290	0
"NP_302646.1"	0	1260	0	1068	0
"NP_302647.1"	0	1261	0	1069	0
"NP_302648.1"	0	1262	0	1070	0
"NP_302649.1"	0	1263	0	1071	0
"NP_302650.1"	0	1264	0	1072	0
"NP_302651.1"	0	31021	0	1292	0
"NP_302652.1"	0	1265	0	1073	0
"NP_302653.1"	0	1266	0	1074	0
"NP_302654.1"	0	1267	0	1075	0
"NP_302655.1"	0	1268	0	1076	0
"NP_302656.1"	0	31022	0	1293	0
"NP_302657.1"	0	1269	0	1077	0
"NP_302658.1"	0	31024	0	1295	0
"NP_302659.1"	0	1270	0	1078	0
"NP_302660.1"	0	1271	0	1079	0
"NP_302661.1"	0	1272	0	1080	0
"NP_302662.1"	0	31025	0	1296	0
"NP_302663.1"	0	31026	0	1297	0
"NP_302664.1"	0	31027	0	1298	0
"NP_302665.1"	0	1273	0	1081	0
"NP_302666.1"	0	1274	0	1082	0
"NP_302667.1"	0	31028	0	1299	0
"NP_302668.1"	0	1275	0	1083	0
"NP_302669.1"	0	1276	0	1084	0
"NP_302670.1"	0	1277	0	1085	0
"NP_302671.1"	0	1278	0	1086	0
"NP_302672.1"	0	1279	0	1087	0
"NP_302673.1"	0	31029	0	1300	0
"NP_302674.1"	0	31030	0	1301	0
"NP_302675.1"	0	31031	0	1302	0
"NP_302676.1"	0	31032	0	1303	0
"NP_302677.1"	0	1280	0	1088	0
"NP_302678.1"	0	1281	0	1089	0
"NP_302679.1"	0	31033	0	1304	0
"NP_302680.1"	0	31034	0	1305	0
"NP_302681.1"	0	1282	0	1090	0
"NP_302682.1"	0	31035	0	1306	0
"NP_302683.1"	0	1283	0	1091	0
"NP_302684.1"	0	198	0	8	0
"NP_302685.1"	0	1284	0	1092	0
"NP_302686.1"	0	1285	0	1093	0
"NP_302687.1"	0	1286	0	1094	0
"NP_302688.1"	0	1287	0	1095	0
"NP_302689.1"	0	1288	0	1096	0
"NP_302690.1"	0	1289	0	1097	0
"NP_302691.1"	0	1290	0	1098	0
"NP_302692.1"	0	31036	0	1307	0
"NP_302693.1"	0	31037	0	1308	0
"NP_302694.1"	0	31038	0	1309	0
"NP_302695.1"	0	1291	0	1099	0
"NP_302696.1"	0	31039	0	1310	0
"NP_302697.1"	0	31040	0	1311	0
"NP_302698.1"	0	1292	0	1100	0
"NP_302699.1"	0	1293	0	1101	0
"NP_302700.1"	0	31042	0	1313	0
"NP_302701.1"	0	31043	0	1314	0
"NP_302702.1"	0	31044	0	1315	0
"NP_302703.1"	0	1294	0	1102	0
"NP_302704.1"	0	1295	0	1103	0
"NP_302705.1"	0	1296	1	1104	0
"NP_302706.1"	0	31045	0	1316	0
"NP_302707.1"	0	31046	0	1317	0
"NP_302708.1"	0	1297	0	1105	0
"NP_302709.1"	0	31048	0	1319	0
"NP_302710.1"	0	1298	0	1106	0
"NP_302711.1"	0	1299	0	1107	0
"NP_302712.1"	0	1300	0	1108	0
"NP_302713.1"	0	1301	0	1109	0
"NP_302714.1"	0	1302	0	1110	0
"NP_302715.1"	0	1303	0	1111	0
"NP_302716.1"	0	1304	0	1112	0
"NP_302717.1"	0	1305	0	1113	0
"NP_302718.1"	0	365	0	174	0
"NP_302719.1"	0	1306	0	1114	0
"NP_302720.1"	0	1307	0	1115	0
"NP_302721.1"	0	1308	0	1116	0
"NP_302722.1"	0	31049	0	1320	0
"NP_302723.1"	0	31050	0	1321	0
"NP_302724.1"	0	1309	1	1117	0
"NP_302725.1"	0	1310	0	1118	0
"NP_302726.1"	0	1311	0	1119	0
"NP_302727.1"	0	1312	0	1120	0
"NP_302728.1"	0	1313	0	1121	0
"NP_302729.1"	0	31052	0	1323	0
"NP_302730.1"	0	31053	0	1324	0
"NP_302731.1"	0	1314	0	1122	0
"NP_302732.1"	0	31054	0	1325	0
"NP_302733.1"	0	1315	0	1123	0
