"protein"	"is_antigenic"	"similarity_cluster"	"in_antigenic_cluster"	"selfSimilarity_cluster"	"in_selfAntigenic_cluster"
"NP_212976.2"	0	8944	0	415	0
"NP_212977.2"	0	8945	0	416	0
"NP_212978.1"	0	8946	0	417	0
"NP_212985.1"	0	8947	0	418	0
"YP_004940408.1"	0	8948	0	419	0
"YP_004940409.1"	0	8949	0	420	0
"YP_004940410.1"	0	8950	0	421	0
"YP_004940411.1"	0	60	0	4	0
"YP_004940412.1"	0	8951	0	422	0
"YP_004940413.1"	0	8952	0	423	0
"YP_004940414.1"	1	8954	1	425	1
"YP_004940415.1"	0	134	0	10	0
"YP_004940416.1"	0	8955	0	426	0
"YP_004940417.1"	0	8956	0	427	0
"YP_004940632.1"	0	8957	0	428	0
"YP_004940633.1"	0	8958	0	429	0
"YP_004940634.1"	0	8959	0	430	0
"YP_004940635.1"	0	8960	0	431	0
"YP_004940636.1"	0	8961	0	432	0
"YP_004940637.1"	0	8962	0	433	0
"YP_004940638.1"	0	8963	0	434	0
"YP_004940639.1"	0	8964	0	435	0
"YP_004940640.1"	0	8965	0	436	0
"YP_004956714.1"	0	8966	0	437	0
"YP_004956715.1"	0	8967	0	438	0
"YP_008686553.1"	0	8968	0	439	0
"YP_008686554.1"	0	8969	0	440	0
"YP_008686555.1"	0	8970	0	441	0
"YP_008686556.1"	0	8971	0	442	0
"YP_008686557.1"	0	8972	0	443	0
"YP_008686558.1"	0	8973	0	444	0
"YP_008686559.1"	0	8974	0	445	0
"YP_008686560.1"	0	8975	0	446	0
"YP_008686561.1"	0	8976	0	447	0
"YP_008686562.1"	0	8977	0	448	0
"YP_008686563.1"	0	8978	0	449	0
"YP_008686564.1"	0	8979	0	450	0
"YP_008686565.1"	0	8980	0	451	0
"YP_008686566.1"	0	8981	0	452	0
"YP_008686567.1"	0	8982	0	453	0
"YP_008686568.1"	0	8984	0	455	0
"YP_008686569.1"	0	8985	0	456	0
"YP_008686570.1"	0	8986	0	457	0
"YP_008686571.1"	0	8987	0	458	0
"YP_008686572.1"	0	8988	0	459	0
"YP_008686573.1"	0	8989	0	460	0
"YP_008686574.1"	0	8990	0	461	0
"YP_008686575.1"	0	8991	0	462	0
"YP_008686576.1"	0	8992	0	463	0
"YP_008686577.1"	0	8993	0	464	0
"YP_008686578.1"	0	8995	0	466	0
"YP_008686579.1"	0	8996	0	467	0
"YP_008686580.1"	0	8997	0	468	0
"YP_008686581.1"	0	8998	0	469	0
"YP_008686582.1"	0	8999	0	470	0
"YP_008686583.1"	0	9000	0	471	0
"YP_008686584.1"	0	9001	0	472	0
"YP_008686585.1"	0	9002	0	473	0
"YP_008686586.1"	0	9003	0	474	0
"YP_008686587.1"	0	9004	0	475	0
"YP_008686588.1"	0	9006	0	477	0
"YP_008686589.1"	0	9007	0	478	0
"YP_008686590.1"	0	9008	0	479	0
"YP_008686591.1"	0	9009	0	480	0
"YP_008686592.1"	0	9010	0	481	0
"YP_008686593.1"	0	9011	0	482	0
"YP_008686594.1"	0	9012	0	483	0
"YP_008686595.1"	0	9013	0	484	0
"YP_008853940.1"	0	9014	0	485	0
"YP_008853941.1"	0	9015	0	486	0
"YP_008853942.1"	0	9016	0	487	0
